Isolaat,amp100-1,amp100-2,amp100-3,amp100-4,amp100-5,amp100-6,amp100-7
Tet_71,0.36077142857143,0.43177142857143,0.49277142857143,0.52077142857143,0.58977142857143,0.60277142857143,
Tet_72,0.39877142857143,0.46077142857143,0.50177142857143,0.60477142857143,0.72077142857143,0.70177142857143,
Tet_73,0.00477142857143,0.00477142857143,0.00477142857143,0.03777142857143,0.17077142857143,0.16677142857143,
Tet_74,0.32177142857143,0.40077142857143,0.43377142857143,0.57777142857143,0.60877142857143,0.55477142857143,
Tet_76,0.36377142857143,0.40877142857143,0.44677142857143,0.53177142857143,0.56977142857143,0.58777142857143,
Tet_25,0.21877142857143,0.29777142857143,0.33977142857143,0.46177142857143,0.34577142857143,0.54277142857143,
Tet_61,0.14077142857143,0.19177142857143,0.23377142857143,0.46177142857143,0.56677142857143,0.59677142857143,
Tet_60,0.34777142857143,0.35177142857143,0.37377142857143,0.38777142857143,0.36677142857143,0.34777142857143,
Tet_55,0.29277142857143,0.38877142857143,0.42677142857143,0.43277142857143,0.38177142857143,0.41477142857143,
Tet_56,0.24477142857143,0.29777142857143,0.33877142857143,0.45477142857143,0.56277142857143,0.63777142857143,
Tet_59,0.37477142857143,0.40677142857143,0.43377142857143,0.50677142857143,0.48477142857143,0.47577142857143,
Tet_54,0.00777142857143,0.00777142857143,0.00777142857143,0.13977142857143,0.42777142857143,0.56277142857143,
Tet_51,0.26377142857143,0.34577142857143,0.44177142857143,0.66177142857143,0.73277142857143,0.76277142857143,
Tet_68,0.01677142857143,0.01577142857143,0.01577142857143,0.01277142857143,0.01077142857143,0.00877142857143,
Tet_30,0.00477142857143,0.00477142857143,0.00377142857143,0.00377142857143,0.04877142857143,0.18377142857143,
Endo_Tet_4,0.02677142857143,0.04377142857143,0.08577142857143,0.19377142857143,0.36377142857143,0.43477142857143,
Endo_Tet_6,0,0,0,0,0,0,
Tet_57,0.00677142857143,0.00677142857143,0.00677142857143,0.00577142857143,0.00377142857143,0.00377142857143,
Tet_67,0.18277142857143,0.22777142857143,0.30477142857143,0.48977142857143,0.63877142857143,0.59377142857143,
Tet_69,0.35577142857143,0.39877142857143,0.42977142857143,0.51177142857143,0.52077142857143,0.52477142857143,
Tet_63,0.01277142857143,0.01377142857143,0.01877142857143,0.25877142857143,0.47677142857143,0.52377142857143,
Tet_62,0.00377142857143,0.00277142857143,0.00277142857143,0.00177142857143,0.00077142857143,0.00077142857143,
Tet_42,0.01377142857143,0.01077142857143,0.01077142857143,0.00777142857143,0.00677142857143,0.00777142857143,
Tet_34,0,0,0,0,0,0,
Tet_37,0.21077142857143,0.23177142857143,0.26377142857143,0.24377142857143,0.19177142857143,0.30677142857143,
Tet_75,0.13377142857143,0.16677142857143,0.19877142857143,0.34677142857143,0.45777142857143,0.41577142857143,
Tet_53,0.09777142857143,0.14177142857143,0.17877142857143,0.32077142857143,0.39577142857143,0.44677142857143,
Endo_Tet_2,0.00177142857143,0.00277142857143,0.00277142857143,0.00277142857143,0.00677142857143,0.01877142857143,
Nor_125,0,0,0,0,0,0,
Nor_124,0.00077142857143,0.00177142857143,0.00177142857143,0.00177142857143,0.00177142857143,0.00277142857143,
Nor_216,0.0108,0.0108,0.0118,0.0148,0.0138,0.0128,
Nor_231,0.0078,0.0078,0.0078,0.0078,0.0068,0.0058,
Nor_249,0.0118,0.0108,0.0078,0.0018,0,0,
Nor_258,0.0068,0.0078,0.0068,0.0058,0.0048,0.0038,
Nor_245,0.0088,0.0098,0.0088,0.0078,0.0068,0.0068,
Amp_155,0.2798,0.3098,0.3508,0.4748,0.4598,0.4168,
Amp_135,0.2718,0.3068,0.3258,0.5868,0.5838,0.6578,
Amp_126,0.1718,0.1688,0.1678,0.3198,0.5398,0.6228,
Amp_137,0.2498,0.2898,0.3218,0.4558,0.4858,0.4738,
Amp_150,0.1628,0.1978,0.2378,0.3588,0.5528,0.6758,
Amp_136,0.2128,0.2858,0.3028,0.4878,0.5708,0.8058,
Amp_146,0.1878,0.2198,0.2618,0.4088,0.5638,0.6918,
Amp_151,0.2708,0.3038,0.3678,0.5418,0.5738,0.5198,
Amp_147,0.1218,0.1608,0.1818,0.3678,0.5158,0.6438,
Amp_142,0.1498,0.1888,0.2068,0.3468,0.4878,0.6748,
Amp_132,0.2998,0.4018,0.4428,0.4618,0.4388,0.4878,
Amp_117,0.2478,0.2858,0.3168,0.4648,0.5198,0.5028,
Amp_127,0.1178,0.1518,0.1678,0.2488,0.3228,0.4328,
Amp_123,0.2318,0.3038,0.3518,0.4958,0.6748,0.6988,
Amp_100,0.2088,0.2778,0.3098,0.5048,0.2838,0.3518,
Amp_106,0.1328,0.1658,0.1898,0.3348,0.3608,0.5958,
Amp_157,0.1628,0.2318,0.2778,0.4678,0.5178,0.5288,
Amp_156,0.2138,0.2608,0.2908,0.4108,0.5138,0.6518,
Amp_162,0.1848,0.2358,0.2708,0.3578,0.2228,0.3448,
Amp_161,0.1378,0.1598,0.1798,0.2738,0.3278,0.3828,
Amp_167,0.1778,0.2428,0.2478,0.4418,0.6068,0.7598,
Amp_166,0.1518,0.2238,0.2618,0.4268,0.3988,0.3228,
Amp_129,0.1588,0.1998,0.2678,0.2998,0.3288,0.3388,
Amp_134,0.1548,0.2028,0.2438,0.3448,0.4748,0.5258,
Amp_193,0.1128,0.1588,0.2028,0.3278,0.4968,0.5608,
Amp_111,0.1028,0.1058,0.1098,0.1048,0.0848,0.0668,
Amp_101,0.2108,0.2368,0.2718,0.4858,0.5058,0.5078,
Amp_103,0.2478,0.2798,0.3108,0.4588,0.5368,0.5078,
Amp_104,0.0938,0.1108,0.1308,0.2598,0.2588,0.3668,
Amp_109,0.2338,0.2908,0.3178,0.4518,0.5248,0.5268,
Amp_110,0.1988,0.2348,0.3548,0.5378,0.6128,0.6198,
Amp_115,0.2078,0.2158,0.2598,0.3078,0.2978,0.4158,
Amp_112,0.1758,0.2328,0.2808,0.3748,0.5118,0.5518,
Amp_113,0.1778,0.1978,0.2508,0.4038,0.5408,0.7118,
Amp_195,0.2948,0.3418,0.3638,0.4848,0.4818,0.5468,
Amp_192,0.2278,0.2758,0.2848,0.4288,0.2898,0.1998,
Amp_181,0.1388,0.1678,0.1968,0.2628,0.3258,0.4098,
Amp_175,0.2008,0.2318,0.2608,0.4008,0.4238,0.4068,
Amp_165,0.1738,0.2548,0.2968,0.4898,0.4298,0.3418,
Amp_180,0.2338,0.2768,0.3038,0.3408,0.4068,0.4318,
Amp_190,0.2498,0.2498,0.2768,0.4288,0.5008,0.5398,
Amp_185,0.2578,0.2908,0.3388,0.5248,0.5918,0.6078,
Amp_119,0.1448,0.1958,0.2198,0.3668,0.4868,0.6628,
Amp_124,0.2738,0.2898,0.3128,0.4258,0.4238,0.4368,
Amp_120,0.1258,0.1718,0.1668,0.2648,0.4578,0.5458,
Amp_130,0.1148,0.1458,0.1518,0.2168,0.2478,0.3958,
Amp_143,0.1828,0.2288,0.2448,0.3238,0.3378,0.3938,
Amp_148,0.1918,0.2648,0.3188,0.4198,0.5428,0.5768,
Amp_153,0.2238,0.2918,0.3478,0.6138,0.5068,0.6678,
Amp_145,0.2188,0.2978,0.3318,0.5318,0.5588,0.5428,
Amp_169,0.2728,0.3268,0.3708,0.5108,0.6718,0.7698,
Amp_172,0.1558,0.1988,0.2288,0.3238,0.4778,0.5618,
Amp_178,0.1248,0.1618,0.2248,0.3928,0.4278,0.5308,
Amp_173,0.2138,0.2648,0.3048,0.4318,0.5218,0.5008,
Amp_184,0.2898,0.3688,0.3628,0.4888,0.4908,0.5608,
Amp_176,0.1578,0.1968,0.2968,0.5138,0.5998,0.6688,
Amp_171,0.2598,0.3168,0.3558,0.5028,0.5268,0.5438,
Amp_158,0.1688,0.2308,0.2948,0.3818,0.3998,0.4288,
Amp_163,0.1488,0.1738,0.1778,0.2248,0.3098,0.3358,
Cam_123,0.01197142857143,0.01097142857143,0.00997142857143,0.01097142857143,0.09297142857143,0.06997142857143,
Cam_122,0.00997142857143,0.00897142857143,0.00797142857143,0.00597142857143,0.00497142857143,0.00497142857143,
Cam_135,0,0,0,0,0,0,
Cam_137,0.01097142857143,0.00997142857143,0.00897142857143,0.00697142857143,0.10697142857143,0.17297142857143,
Cam_102,0.01397142857143,0.01397142857143,0.01197142857143,0.00797142857143,0.02097142857143,0.12597142857143,
Nor_244,0.00097142857143,0.01897142857143,0,0,0,0,
Nor_243,0.00797142857143,0.00697142857143,0.00597142857143,0.00297142857143,0,0,
Nor_248,0.00497142857143,0.00397142857143,0.00397142857143,0.00397142857143,0.00197142857143,0.00197142857143,
Nor_239,0.00797142857143,0.00797142857143,0.00797142857143,0.00697142857143,0.00697142857143,0.00697142857143,
Nor_233,0.22597142857143,0.28297142857143,0.35097142857143,0.59097142857143,0.79097142857143,0.69597142857143,
Nor_228,0.00297142857143,0.00197142857143,0.00197142857143,0.00097142857143,0,0,
Nor_253,0.19197142857143,0.24997142857143,0.30297142857143,0.45397142857143,0.66597142857143,0.76597142857143,
Nor_246,0.00897142857143,0.01297142857143,0.00997142857143,0.00497142857143,0.00497142857143,0.00497142857143,
Nor_247,0.03297142857143,0.04997142857143,0.06397142857143,0.07797142857143,0.09897142857143,0.12197142857143,
Nor_242,0.16597142857143,0.20497142857143,0.25797142857143,0.36397142857143,0.53597142857143,0.59797142857143,
Nor_256,0.17297142857143,0.23697142857143,0.29097142857143,0.25397142857143,0.14297142857143,0.10597142857143,
Nor_257,0.01397142857143,0.01297142857143,0.01197142857143,0.01097142857143,0.00897142857143,0.00897142857143,
Nor_251,0.07597142857143,0.09897142857143,0.10197142857143,0.16297142857143,0.30697142857143,0.39797142857143,
Nor_221,0.00197142857143,0.00197142857143,0.00197142857143,0,0,0,
Nor_261,0.00397142857143,0.00397142857143,0.00397142857143,0.00397142857143,0.00397142857143,0.00397142857143,
Nor_223,0.00797142857143,0.00897142857143,0.01497142857143,0.18097142857143,0.55197142857143,0.61897142857143,
Nor_179,0.03797142857143,0.06997142857143,0.14597142857143,0.27897142857143,0.60197142857143,0.68497142857143,
Nor_184,0.00797142857143,0.01097142857143,0.01097142857143,0.00497142857143,0.00397142857143,0.00397142857143,
Nor_215,0.01197142857143,0.02197142857143,0.06297142857143,0.20097142857143,0.37897142857143,0.38297142857143,
Nor_166,0.01097142857143,0.01197142857143,0.00997142857143,0.00697142857143,0.00597142857143,0.00597142857143,
Nor_189,0.01197142857143,0.01197142857143,0.01097142857143,0.01097142857143,0.00997142857143,0.00997142857143,
Nor_199,0.12897142857143,0.17497142857143,0.22297142857143,0.37097142857143,0.54997142857143,0.59497142857143,
Nor_205,0.00397142857143,0.00397142857143,0.00497142857143,0.00397142857143,0.00297142857143,0.00297142857143,
Nor_204,0.02297142857143,0.02197142857143,0.01997142857143,0.01497142857143,0.01097142857143,0.00997142857143,
Nor_171,0.02097142857143,0.01797142857143,0.02097142857143,0.12997142857143,0.26097142857143,0.30997142857143,
Nor_176,0.00797142857143,0.00697142857143,0.00597142857143,0.00397142857143,0.00097142857143,0,
Nor_218,0.08397142857143,0.11097142857143,0.10897142857143,0.15797142857143,0.31097142857143,0.31097142857143,
Nor_208,0.00997142857143,0.00997142857143,0.00697142857143,0.00697142857143,0.00597142857143,0.00497142857143,
Nor_177,0.04897142857143,0.08697142857143,0.13997142857143,0.24997142857143,0.43697142857143,0.51797142857143,
Nor_168,0.16097142857143,0.19597142857143,0.23797142857143,0.37397142857143,0.64497142857143,0.79897142857143,
Nor_186,0.19197142857143,0.23697142857143,0.28897142857143,0.43697142857143,0.63197142857143,0.68197142857143,
Nor_181,0.01397142857143,0.01597142857143,0.01497142857143,0.00997142857143,0.00797142857143,0.00797142857143,
Nor_187,0.00897142857143,0.00897142857143,0.00997142857143,0.00697142857143,0.00797142857143,0.00697142857143,
Nor_197,0.16797142857143,0.23497142857143,0.29497142857143,0.33397142857143,0.30997142857143,0.23997142857143,
Nor_196,0.00997142857143,0.01197142857143,0.00897142857143,0.00697142857143,0.00497142857143,0.00497142857143,
Nor_211,0.15197142857143,0.20497142857143,0.22797142857143,0.22597142857143,0.25097142857143,0.24297142857143,
Nor_212,0,0,0,0,0,0,
Nor_202,0,0,0,0,0,0,
Nor_230,0.01597142857143,0.02397142857143,0.03797142857143,0.06497142857143,0.07397142857143,0.06697142857143,
Nor_225,0.01997142857143,0.02897142857143,0.04597142857143,0.06797142857143,0.09697142857143,0.13197142857143,
Nor_234,0.00097142857143,0.00097142857143,0.00097142857143,0,0,0,
Nor_240,0.00497142857143,0.00497142857143,0.00497142857143,0.00497142857143,0.00397142857143,0.00397142857143,
Nor_235,0.07697142857143,0.10097142857143,0.15197142857143,0.19097142857143,0.32897142857143,0.44897142857143,
Nor_224,0.00597142857143,0.00597142857143,0.00597142857143,0.00497142857143,0.00397142857143,0.00497142857143,
Nor_250,0.11097142857143,0.08997142857143,0.09897142857143,0.16397142857143,0.25597142857143,0.32097142857143,
Nor_191,0.09197142857143,0.10297142857143,0.09697142857143,0.22897142857143,0.40397142857143,0.36397142857143,
Nor_172,0.02097142857143,0.03297142857143,0.04497142857143,0.06697142857143,0.08797142857143,0.11297142857143,
Nor_193,0.00597142857143,0.00697142857143,0.00697142857143,0.00697142857143,0.00697142857143,0.00697142857143,
Nor_173,0.00097142857143,0.00097142857143,0.00097142857143,0,0.21597142857143,0.33897142857143,
Nor_207,0,0,0,0,0,0,
Nor_200,0.02497142857143,0.03497142857143,0.04697142857143,0.10897142857143,0.12597142857143,0.12897142857143,
Nor_227,0.03197142857143,0.04597142857143,0.07797142857143,0.20297142857143,0.33497142857143,0.42197142857143,
Nor_255,0.05497142857143,0.08597142857143,0.12397142857143,0.20597142857143,0.29497142857143,0.36697142857143,
Nor_252,0.00797142857143,0.00797142857143,0.00697142857143,0.00697142857143,0.00597142857143,0.00597142857143,
Nor_169,0.03497142857143,0.03597142857143,0.03297142857143,0.08397142857143,0.26897142857143,0.23897142857143,
Nor_220,0.00497142857143,0.00697142857143,0.00597142857143,0.00397142857143,0.00497142857143,0.00497142857143,
Nor_183,0.00397142857143,0.00497142857143,0.00497142857143,0.00497142857143,0.00497142857143,0.00497142857143,
Nor_182,0,0,0,0,0,0,
Amp_159,0.10897142857143,0.14197142857143,0.16497142857143,0.21397142857143,0.21897142857143,0.26697142857143,
Amp_164,0.17297142857143,0.24097142857143,0.28397142857143,0.33297142857143,0.40697142857143,0.42897142857143,
Amp_170,0.16597142857143,0.20997142857143,0.28297142857143,0.47497142857143,0.68997142857143,0.73297142857143,
Amp_183,0.13397142857143,0.19397142857143,0.24197142857143,0.33597142857143,0.36597142857143,0.42497142857143,
Amp_189,0.19497142857143,0.29697142857143,0.38597142857143,0.50997142857143,0.54397142857143,0.49997142857143,
Amp_154,0.16297142857143,0.20297142857143,0.23097142857143,0.39197142857143,0.57297142857143,0.70397142857143,
Amp_131,0.12197142857143,0.17097142857143,0.21597142857143,0.29097142857143,0.34097142857143,0.36097142857143,
Amp_138,0.13697142857143,0.15497142857143,0.20997142857143,0.32597142857143,0.46297142857143,0.51397142857143,
Amp_128,0.14697142857143,0.19097142857143,0.24097142857143,0.33197142857143,0.43697142857143,0.43597142857143,
Amp_107,0.11897142857143,0.15097142857143,0.17497142857143,0.19997142857143,0.21597142857143,0.21797142857143,
Amp_133,0.09097142857143,0.13897142857143,0.12997142857143,0.18297142857143,0.19797142857143,0.18197142857143,
Amp_116,0.15097142857143,0.19497142857143,0.26097142857143,0.47497142857143,0.52897142857143,0.51497142857143,
Amp_139,0.11497142857143,0.13197142857143,0.14597142857143,0.13097142857143,0.20897142857143,0.23397142857143,
Amp_122,0.14797142857143,0.19697142857143,0.33397142857143,0.47797142857143,0.54097142857143,0.53797142857143,
Amp_140,0.04397142857143,0.05197142857143,0.07697142857143,0.09097142857143,0.23497142857143,0.39697142857143,
Kan_112,0.01097142857143,0.00997142857143,0.00997142857143,0.00697142857143,0.00397142857143,0.00297142857143,
Kan_163,0.20297142857143,0.28697142857143,0.33697142857143,0.56797142857143,0.71297142857143,0.73497142857143,
Kan_159,0.23197142857143,0.31497142857143,0.39597142857143,0.62797142857143,0.72697142857143,0.75097142857143,
Kan_127,0.06297142857143,0.08997142857143,0.12197142857143,0.17497142857143,0.24397142857143,0.26297142857143,
Kan_110,0.01497142857143,0.01397142857143,0.01497142857143,0.07597142857143,0.34897142857143,0.50397142857143,
Kan_115,0.13497142857143,0.14597142857143,0.17597142857143,0.23897142857143,0.28697142857143,0.31797142857143,
Kan_119,0.20297142857143,0.25497142857143,0.27197142857143,0.52397142857143,0.63397142857143,0.66397142857143,
Kan_141,0.00797142857143,0.01197142857143,0.01097142857143,0.00397142857143,0.00197142857143,0.00197142857143,
Kan_155,0.17797142857143,0.26897142857143,0.39097142857143,0.48697142857143,0.54997142857143,0.56897142857143,
Kan_197,0.18497142857143,0.25897142857143,0.31897142857143,0.37497142857143,0.37497142857143,0.42997142857143,
Kan_183,0.01597142857143,0.01597142857143,0.01497142857143,0.04197142857143,0.12997142857143,0.20997142857143,
Kan_172,0.15397142857143,0.21897142857143,0.25497142857143,0.46297142857143,0.59797142857143,0.63597142857143,
Kan_177,0.18897142857143,0.24697142857143,0.30497142857143,0.42197142857143,0.65997142857143,0.73297142857143,
Kan_194,0.17497142857143,0.23397142857143,0.29897142857143,0.50197142857143,0.69597142857143,0.71897142857143,
Kan_175,0.05197142857143,0.05697142857143,0.06697142857143,0.14897142857143,0.38097142857143,0.56097142857143,
Kan_170,0.00697142857143,0.00697142857143,0.00597142857143,0.00497142857143,0.01197142857143,0.08697142857143,
Kan_181,0.15597142857143,0.20397142857143,0.25497142857143,0.39397142857143,0.62897142857143,0.58497142857143,
Kan_118,0.12697142857143,0.22597142857143,0.28097142857143,0.42797142857143,0.58297142857143,0.68197142857143,
Kan_132,0.04197142857143,0.04897142857143,0.06197142857143,0.09997142857143,0.22497142857143,0.25997142857143,
Kan_122,0.00897142857143,0.01397142857143,0.03397142857143,0.13897142857143,0.33297142857143,0.45797142857143,
Kan_189,0.00997142857143,0.01097142857143,0.01997142857143,0.11697142857143,0.33097142857143,0.40397142857143,
Kan_146,0.11097142857143,0.14997142857143,0.18697142857143,0.23497142857143,0.31197142857143,0.24997142857143,
Kan_190,0.00997142857143,0.00997142857143,0.01297142857143,0.00797142857143,0.00697142857143,0.00597142857143,
Kan_201,0,0,0,0,0,0,
Kan_139,0.11397142857143,0.16697142857143,0.20397142857143,0.34197142857143,0.66297142857143,0.75097142857143,
Tet_84,0.16997142857143,0.24297142857143,0.31197142857143,0.46797142857143,0.65997142857143,0.60397142857143,
Tet_79,0.13597142857143,0.14497142857143,0.18397142857143,0.42097142857143,0.62997142857143,0.63897142857143,
Tet_83,0.22497142857143,0.26197142857143,0.30697142857143,0.51897142857143,0.72397142857143,0.86897142857143,
Tet_108,0.21597142857143,0.25097142857143,0.30497142857143,0.39097142857143,0.55297142857143,0.61497142857143,
Tet_113,0.21497142857143,0.25197142857143,0.26997142857143,0.35797142857143,0.42797142857143,0.40297142857143,
Tet_81,0.15997142857143,0.21597142857143,0.26497142857143,0.51297142857143,0.59097142857143,0.67597142857143,
Tet_97,0.22197142857143,0.27597142857143,0.30397142857143,0.43197142857143,0.59797142857143,0.67197142857143,
Tet_107,0.17997142857143,0.25597142857143,0.27097142857143,0.41697142857143,0.52297142857143,0.50097142857143,
Tet_112,0.11497142857143,0.13397142857143,0.16697142857143,0.24897142857143,0.44197142857143,0.53397142857143,
Tet_117,0.14697142857143,0.20997142857143,0.24297142857143,0.37697142857143,0.42997142857143,0.46497142857143,
Tet_122,0.15297142857143,0.17097142857143,0.19897142857143,0.34197142857143,0.46797142857143,0.49997142857143,
Tet_129,0.21197142857143,0.24997142857143,0.29497142857143,0.45697142857143,0.63397142857143,0.65897142857143,
Tet_125,0.24797142857143,0.29197142857143,0.26297142857143,0.43297142857143,0.84497142857143,0.92197142857143,
Tet_126,0.13397142857143,0.15697142857143,0.20097142857143,0.39397142857143,0.59097142857143,0.60497142857143,
Tet_105,0.16997142857143,0.21197142857143,0.25697142857143,0.37297142857143,0.56097142857143,0.65397142857143,
Tet_100,0.14097142857143,0.18397142857143,0.23497142857143,0.36097142857143,0.56197142857143,0.63397142857143,
Tet_158,0.27597142857143,0.29097142857143,0.32497142857143,0.45897142857143,0.57797142857143,0.60397142857143,
Tet_147,0.15697142857143,0.22197142857143,0.28297142857143,0.39297142857143,0.56097142857143,0.57797142857143,
Tet_155,0.13597142857143,0.18797142857143,0.22097142857143,0.33097142857143,0.49497142857143,0.71497142857143,
Tet_143,0.25997142857143,0.30297142857143,0.34297142857143,0.51297142857143,0.57797142857143,0.57897142857143,
Tet_140,0.20197142857143,0.22997142857143,0.23097142857143,0.49597142857143,0.74497142857143,0.83597142857143,
Tet_145,0.16897142857143,0.19797142857143,0.24297142857143,0.46397142857143,0.73997142857143,0.76997142857143,
Tet_146,0.17997142857143,0.21597142857143,0.20797142857143,0.40697142857143,0.72497142857143,0.74097142857143,
Tet_138,0.17697142857143,0.22197142857143,0.25597142857143,0.38197142857143,0.55897142857143,0.65897142857143,
Tet_182,0.21513333333333,0.25813333333333,0.30013333333333,0.37513333333333,0.53713333333333,,
Tet_181,0.21313333333333,0.23013333333333,0.24313333333333,0.32613333333333,0.55913333333333,,
Tet_187,0.23213333333333,0.27713333333333,0.32813333333333,0.43413333333333,0.55313333333333,,
Tet_186,0.16013333333333,0.23513333333333,0.27513333333333,0.45713333333333,0.66813333333333,,
Tet_216,0.18813333333333,0.25013333333333,0.30513333333333,0.46113333333333,0.63713333333333,,
Tet_200,0.22213333333333,0.32713333333333,0.37413333333333,0.52413333333333,0.62813333333333,,
Tet_211,0.18613333333333,0.23913333333333,0.28413333333333,0.42313333333333,0.44413333333333,,
Tet_196,0.18813333333333,0.25913333333333,0.30813333333333,0.55713333333333,0.72413333333333,,
Tet_201,0.28313333333333,0.41713333333333,0.43213333333333,0.50813333333333,0.47013333333333,,
Tet_206,0.13713333333333,0.22113333333333,0.26213333333333,0.38613333333333,0.50913333333333,,
Tet_197,0.19813333333333,0.27513333333333,0.32113333333333,0.57513333333333,0.75013333333333,,
Tet_202,0.20013333333333,0.24813333333333,0.26913333333333,0.30213333333333,0.45713333333333,,
Tet_191,0.13713333333333,0.21713333333333,0.25513333333333,0.39013333333333,0.47213333333333,,
Cam_182,0.29613333333333,0.29413333333333,0.29113333333333,0.41213333333333,0.51513333333333,,
Cam_164,0.22713333333333,0.27013333333333,0.28213333333333,0.45713333333333,0.50013333333333,,
Cam_175,0.20913333333333,0.28513333333333,0.32613333333333,0.39113333333333,0.54613333333333,,
Cam_158,0.05513333333333,0.12813333333333,0.09313333333333,0.05713333333333,0.22513333333333,,
Cam_167,0.24813333333333,0.24313333333333,0.25613333333333,0.33213333333333,0.36413333333333,,
Cam_162,0.21213333333333,0.29913333333333,0.33313333333333,0.44113333333333,0.55913333333333,,
Cam_183,0.34413333333333,0.35713333333333,0.36313333333333,0.46613333333333,0.51213333333333,,
Cam_193,0.01913333333333,0.01713333333333,0.01513333333333,0.01113333333333,0.06913333333333,,
Cam_190,0.01413333333333,0.01013333333333,0.00713333333333,0.00413333333333,0.10013333333333,,
Cam_178,0.26113333333333,0.28013333333333,0.29513333333333,0.35713333333333,0.35713333333333,,
Cam_197,0.07113333333333,0.09413333333333,0.10413333333333,0.13913333333333,0.18413333333333,,
Cam_203,0.32113333333333,0.36613333333333,0.36013333333333,0.47313333333333,0.58413333333333,,
Cam_198,0.19613333333333,0.18013333333333,0.18913333333333,0.22313333333333,0.33713333333333,,
Cam_185,0.12813333333333,0.11313333333333,0.11013333333333,0.24413333333333,0.36913333333333,,
Cam_171,0.03313333333333,0.03413333333333,0.03813333333333,0.03913333333333,0.18813333333333,,
Cam_200,0.28413333333333,0.29613333333333,0.30613333333333,0.40213333333333,0.47413333333333,,
Cam_160,0,0,0,0,0,,
Cam_161,0.00113333333333,0.00113333333333,0.00113333333333,0,0.00013333333333,,
Tet_185,0.34013333333333,0.30013333333333,0.34713333333333,0.33213333333333,0.50013333333333,,
Tet_184,0.30713333333333,0.33413333333333,0.38913333333333,0.46613333333333,0.53113333333333,,
Tet_217,0.00413333333333,0.00213333333333,0.00113333333333,0.00013333333333,0.03913333333333,,
Tet_207,0.01013333333333,0.01013333333333,0.00813333333333,0.00813333333333,0.05113333333333,,
Tet_188,0.08513333333333,0.11013333333333,0.14813333333333,0.22313333333333,0.24613333333333,,
Tet_193,0.09113333333333,0.13413333333333,0.16613333333333,0.34213333333333,0.57113333333333,,
Tet_176,0.11713333333333,0.16413333333333,0.19013333333333,0.34313333333333,0.62413333333333,,
Tet_203,0.01813333333333,0.04213333333333,0.07213333333333,0.17913333333333,0.20813333333333,,
Tet_179,0.19513333333333,0.20513333333333,0.20913333333333,0.31813333333333,0.36613333333333,,
Tet_222,0.15513333333333,0.16313333333333,0.19013333333333,0.28213333333333,0.35013333333333,,
Tet_212,0.00013333333333,0,0,0,0,,
Tet_218,0.21313333333333,0.27613333333333,0.33113333333333,0.46713333333333,0.67613333333333,,
Tet_189,0.21213333333333,0.17813333333333,0.19213333333333,0.26413333333333,0.43913333333333,,
Cam_168,0.04713333333333,0.06913333333333,0.07513333333333,0.02213333333333,0.02513333333333,,
Cam_187,0.03013333333333,0.01713333333333,0.00913333333333,0.17313333333333,0.16013333333333,,
Cam_186,0.00213333333333,0.00213333333333,0.00113333333333,0.00113333333333,0.00113333333333,,
Tet_221,0.00213333333333,0.00213333333333,0.00113333333333,0.00113333333333,0.00113333333333,,
Tet_205,0.03913333333333,0.06913333333333,0.10013333333333,0.21413333333333,0.29813333333333,,
Tet_175,0.07713333333333,0.07713333333333,0.08513333333333,0.21613333333333,0.33013333333333,,
Cam_191,0,0.00113333333333,0.00913333333333,0.07913333333333,0.17013333333333,,
Cam_195,0.06913333333333,0.09313333333333,0.13513333333333,0.31513333333333,0.43213333333333,,
Tet_177,0.03013333333333,0.01613333333333,0.01813333333333,0.09413333333333,0.17013333333333,,
Amp_202,0.25613333333333,0.33213333333333,0.35813333333333,0.54213333333333,0.60813333333333,,
Amp_199,0.23813333333333,0.28613333333333,0.34313333333333,0.43713333333333,0.60413333333333,,
Amp_203,0.28013333333333,0.31413333333333,0.36113333333333,0.57113333333333,0.52013333333333,,
Amp_252,0.25913333333333,0.29313333333333,0.31913333333333,0.56013333333333,0.57113333333333,,
Amp_257,0.31513333333333,0.36713333333333,0.42013333333333,0.46513333333333,0.49313333333333,,
Amp_251,0.24413333333333,0.28113333333333,0.30813333333333,0.37313333333333,0.45813333333333,,
Amp_249,0.31613333333333,0.33013333333333,0.34413333333333,0.51713333333333,0.59113333333333,,
Amp_244,0.23513333333333,0.30513333333333,0.34313333333333,0.43613333333333,0.56913333333333,,
Amp_236,0.19113333333333,0.25113333333333,0.30113333333333,0.49713333333333,0.70913333333333,,
Amp_231,0.26313333333333,0.34813333333333,0.37613333333333,0.53713333333333,0.64413333333333,,
Amp_245,0.21913333333333,0.27713333333333,0.30913333333333,0.42413333333333,0.55213333333333,,
Amp_214,0.19313333333333,0.23113333333333,0.25413333333333,0.32713333333333,0.45613333333333,,
Amp_241,0.33013333333333,0.39113333333333,0.42413333333333,0.56313333333333,0.56913333333333,,
Amp_242,0.18513333333333,0.22013333333333,0.24313333333333,0.25713333333333,0.30013333333333,,
Amp_232,0.22713333333333,0.28513333333333,0.31513333333333,0.35013333333333,0.44413333333333,,
Amp_233,0.30813333333333,0.30313333333333,0.30113333333333,0.39413333333333,0.39413333333333,,
Amp_239,0.22313333333333,0.26613333333333,0.30613333333333,0.52513333333333,0.55713333333333,,
Amp_227,0.28813333333333,0.31213333333333,0.33013333333333,0.60613333333333,0.65113333333333,,
